# snow crab decline analysis																																								
# start year																																								
1975																																								
# endyr																																								
2023																																								
# number of years																																								
49																																								
# years																																								
1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
# number of sizes																																								
25																																								
# sizes																																								
47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5	137.5	142.5	147.5	152.5	157.5	162.5	167.5																																						
# numbers																																								
124295312.3	216498987.9	170522164.5	157353332.3	71318010.57	122142802.9	59427775.06	122871874.2	51891203.61	173977080	24451809.17	29993907.69	39011108.1	22893906.49	25056848.93	23320247.53	32980165.93	15791448.78	20685989.44	15614071.17	20117874.42	24655201.52	44923126.35	32243734.67	28713791.15	24725142.4	19371171.7	36538214.77	43171192.3	67040681.71	47075433.28	37548725.28	35718590.54	38079797.77	25200621.56	21149409.91	46779810.34	17683773.04	19560812.57	35165748.53	18321521.3	13661290.92	11005148.59	8338444.514	8713790.159	0	9826809.861	12445654.55	12262200.91
# numbers at carapace length
0.003946483	0.021940898	0.038507518	0.041197565	0.04619049	0.07076033	0.055258523	0.056142069	0.063410312	0.051955235	0.047745256	0.043898798	0.045253262	0.057392741	0.047631525	0.047398595	0.048803055	0.049218221	0.040345551	0.041001841	0.032217041	0.019986498	0.014813452	0.010875123	0.004109619
0	0.000112177	0.000281627	0.002027081	0.008342021	0.021918695	0.048759776	0.082133882	0.09602796	0.073984686	0.087049571	0.067012646	0.056565118	0.051352112	0.06645321	0.064354678	0.057885804	0.05798069	0.049285371	0.035621908	0.032905844	0.01965023	0.010654648	0.007563561	0.002076705
0.001107715	0.002227876	0.001961682	0.001574102	0.007497206	0.010130689	0.014072952	0.020436962	0.045383004	0.081632562	0.086522988	0.087197461	0.078416493	0.086747286	0.082112377	0.075136161	0.061703213	0.066248449	0.055768433	0.049243391	0.02902138	0.029149073	0.014000784	0.009001558	0.003706202
0.063275022	0.009867987	0.005422578	0.005298516	0.012360764	0.024172457	0.035467244	0.045199503	0.037219946	0.037220288	0.041357048	0.054904205	0.06616687	0.059494899	0.069264732	0.05180012	0.066323393	0.081679057	0.063937652	0.057336036	0.048624796	0.031149007	0.0197815	0.007208678	0.005467699
0.007623349	0.027443194	0.051569072	0.053735496	0.037254226	0.026439957	0.022156023	0.022827699	0.027730586	0.031617782	0.027961976	0.022775743	0.032630009	0.031000278	0.049465409	0.062233129	0.069543679	0.086343794	0.072872506	0.06553544	0.06870234	0.048792763	0.025585189	0.020849385	0.007310976
0.014634234	0.014368915	0.004757017	0.00277341	0.018965671	0.028064235	0.072145372	0.061837209	0.06109897	0.056834818	0.054813457	0.043893772	0.043139449	0.037176484	0.040766874	0.036330687	0.046835697	0.04705311	0.054684237	0.073385799	0.054330869	0.050799901	0.040170059	0.025398962	0.01574079
0.003310439	0.008589288	0.020394315	0.037444352	0.028333845	0.024795154	0.041067996	0.058001532	0.077343597	0.078207548	0.074601218	0.061691515	0.069493085	0.070996866	0.057684052	0.054136364	0.035187133	0.046240653	0.039332325	0.025661655	0.021831059	0.025806287	0.015189479	0.014731423	0.009928821
0.000989805	0.003916633	0.022638456	0.095893218	0.150528257	0.14988497	0.112207436	0.04871322	0.044966684	0.064778223	0.062530624	0.052119981	0.032744038	0.031895727	0.035966126	0.025837886	0.021267323	0.014004647	0.012387105	0.008746492	0.005196554	0.000767363	0.000516986	0.000786653	0.000715594
0.026518376	0.031937382	0.029563895	0.026895279	0.05198457	0.055211407	0.068827537	0.097685635	0.112233499	0.103909151	0.075607544	0.06499304	0.059092175	0.047106025	0.052489068	0.035053179	0.022583376	0.018418375	0.010762227	0.005096292	0.00231862	0.001713348	0	0	0
0	0	0	0.007865051	0.034644591	0.133263064	0.236498515	0.214248378	0.113087481	0.058222868	0.034360127	0.034480996	0.044206411	0.019132172	0.021862532	0.010770051	0.011743184	0.006966167	0.011874836	0.003446015	0.001752016	0.000865944	0.000173367	0.000536234	0
0	0	0.002633633	0	0.0063229	0.020970542	0.045304708	0.064897387	0.089992164	0.077714422	0.065357827	0.062016592	0.097364438	0.091610549	0.080593341	0.0690502	0.085645245	0.058463957	0.039201952	0.027414618	0.002683453	0.00647674	0.006285331	0	0
0	0	0.001089494	0.003123791	0.018482302	0.025744589	0.035799696	0.026038226	0.030068702	0.032730595	0.053950672	0.060160648	0.075325957	0.075744621	0.089688513	0.09767302	0.099058083	0.103051536	0.07493509	0.050696883	0.033259935	0.008156163	0.003009759	0.002211726	0
0.000672658	0.002432025	0.004548197	0.002385921	0.003946379	0.020429905	0.081384143	0.10215937	0.081391071	0.051727271	0.055206189	0.063358474	0.058856372	0.043432468	0.062281551	0.062478228	0.06646153	0.065218982	0.049142288	0.047435181	0.03787511	0.024499144	0.008006025	0.003879712	0.000791806
0	0	0	0.001564632	0.001053832	0.002605847	0.018686064	0.021366874	0.025958285	0.052929292	0.096721256	0.086418514	0.079604932	0.064996831	0.060064509	0.048919819	0.049294791	0.073485409	0.078637564	0.079712426	0.077462468	0.04822149	0.016260482	0.01483936	0.001195321
0.02803784	0.037038537	0.008864032	0.003834762	0.001287783	0	0.001373348	0.006253159	0.033230851	0.043500357	0.032451385	0.055912884	0.044684687	0.061108835	0.042249941	0.047889813	0.071973578	0.074103874	0.095042353	0.091110144	0.071518809	0.075672289	0.037633962	0.027171634	0.008055142
0.010461671	0.014721481	0.004483573	0.006489229	0.005191306	0.019799104	0.045741316	0.062619639	0.059485404	0.014663112	0.018656127	0.019352528	0.041596548	0.057613742	0.046192874	0.054664669	0.076505078	0.07813376	0.069463138	0.078458489	0.063574414	0.061988679	0.03944878	0.029428748	0.021266591
0.000976352	0	0	0.000891614	0.003393724	0.014395757	0.043477475	0.032922047	0.037161494	0.031656342	0.030122618	0.04227546	0.035802487	0.020765044	0.008838722	0.038216183	0.057939346	0.072121142	0.091538705	0.111330638	0.102699553	0.08202337	0.052530937	0.055208834	0.033712158
0	0.005311496	0.001770499	0.001770499	0.001794427	0	0.007403007	0.0212227	0.053160562	0.067486449	0.095160077	0.091838923	0.082331027	0.064502898	0.055673163	0.075808299	0.048922427	0.056035968	0.041122391	0.034094989	0.039686906	0.053369452	0.039882904	0.037757973	0.023892964
0.001749223	0	0.001468503	0	0.006373754	0.021818626	0.026402646	0.016240164	0.021101201	0.026927912	0.031494343	0.046920116	0.062022944	0.078388016	0.091874719	0.118959911	0.06319097	0.09020801	0.053038662	0.046541821	0.054341686	0.046927359	0.046723525	0.034127421	0.013158468
0.050903659	0.072719514	0.072719514	0.014543903	0.002044045	0.001955774	0.004114902	0.031756263	0.031376529	0.019449347	0.023836664	0.013238219	0.036847675	0.041186218	0.054071198	0.054444768	0.087818399	0.100484702	0.06358086	0.056304462	0.0616902	0.037618193	0.020906953	0.023092672	0.023295368
0	0	0.004525301	0.013746457	0.06202424	0.109400689	0.080634807	0.02481843	0.020582614	0.037666398	0.026634385	0.040986907	0.047936644	0.049204866	0.041142115	0.052234297	0.051051768	0.068283067	0.07507848	0.066913728	0.049103182	0.033340585	0.014534193	0.024277285	0.005879561
0	0.010216657	0.029405018	0.067721246	0.043006137	0.03009376	0.055433442	0.108743135	0.117341564	0.096606907	0.048049605	0.030523774	0.026184531	0.033642914	0.02100282	0.036312422	0.021504604	0.025809145	0.036805205	0.028879852	0.033601554	0.035074999	0.03409613	0.018261853	0.011682727
0	0.001445013	0.001192812	0.000654112	0.000654112	0.005760623	0.003532766	0.009835707	0.031333362	0.101082667	0.16943849	0.163761495	0.140837444	0.065031625	0.044223579	0.025143	0.020074003	0.025284737	0.023792256	0.024873149	0.042531581	0.021593398	0.029592972	0.035024781	0.013306315
0.004814966	0.004812805	0.00461509	0.018333619	0.043126597	0.036936458	0.023380215	0.028290457	0.024965922	0.022760009	0.030957068	0.038265662	0.056422694	0.106855074	0.11137856	0.10126829	0.091480324	0.061777024	0.037556098	0.036588164	0.040238096	0.02136394	0.019026609	0.021132124	0.013654134
0.002240651	0.001179568	0.020898196	0.086774886	0.083398265	0.037241334	0.013194249	0.018335239	0.019714112	0.015332394	0.016119858	0.02420322	0.013693683	0.015624329	0.028444448	0.043945694	0.08579608	0.097701552	0.11215162	0.095082466	0.066679242	0.043426909	0.028324436	0.022383019	0.008114552
0	0.001431811	0	0.003640484	0.004927121	0.013766518	0.054852528	0.076159829	0.073248087	0.0306419	0.045474794	0.038129757	0.037056757	0.02996319	0.039740185	0.061487834	0.077677134	0.101416431	0.08508365	0.066554052	0.063746679	0.048720008	0.015737787	0.013836555	0.016706909
0	0.001579298	0.007994873	0.012634381	0.015892551	0.009687866	0.02748387	0.034454758	0.04528083	0.096170228	0.091579465	0.110224901	0.082538558	0.046101908	0.053306806	0.036620853	0.031653061	0.043379034	0.030155069	0.032170485	0.043737044	0.045368848	0.048404954	0.037475369	0.016104992
0	0.007304028	0.017805185	0.0504979	0.111343034	0.104972126	0.070623822	0.045707964	0.0229456	0.013709686	0.016341495	0.021406375	0.044609413	0.055422706	0.059936381	0.051275971	0.041287992	0.040497739	0.033001897	0.036558717	0.044230088	0.037514039	0.040234989	0.018981955	0.013790898
0.000775419	0	0.005819608	0.016323591	0.031133799	0.016448166	0.025166774	0.057098504	0.080175713	0.056465577	0.055660711	0.035104468	0.022480995	0.027941215	0.032570078	0.050399369	0.051698026	0.080672434	0.061384697	0.071349602	0.047846752	0.04924859	0.043159939	0.04310345	0.037972522
